DATE,PROGRAM #,PART #,CUSTOMER,DESCRIPTION,
Dec-11,008575,FC018196J,SEAL TECH,,
Dec-11,008576,FC018194J,SEAL TECH,,
Dec-11,008577,FC018195J,SEAL TECH,,
Dec-11,008578,FC018193J,SEAL TECH,,
Dec-11,008579,FC018192J,SEAL TECH,,
Dec-11,008580,FC017781J,HANPAC,,
Dec-11,008581,FS031127J-2,HANPAC,,
Dec-11,008582,FS031127J-1,HANPAC,,
Dec-11,008583,FS031127R,HANPAC,,
Dec-11,008584,FL052724J,HANPAC,,
Dec-11,008585,FS031127B,HANPAC,,
Dec-11,008586,FH022333J,TAE HWA,,
Dec-11,008587,FH022332J,TAE HWA,,
Dec-11,008588,FH022335J,TAE HWA,,
Dec-11,008589,FH022336J,TAE HWA,,
Dec-11,008590,FH022338J,TAE HWA,,
Dec-11,008591,FH022337J,TAE HWA,,
Dec-11,008592,FH022331J,TAE HWA,,
Dec-11,008593,FC018185J,SEVEN,,
Dec-11,008594,FC018103J,YANCHENG,,
Dec-11,008595,FC018103H,YANCHENG,,
Sep-11,008596,FS031383J,AWC,,
Dec-11,008597,FC018014J,AWC,,
Dec-11,008598,FM062534V,CMC STEEL TEXAS,,
Dec-11,008599,FM062534F,CMC STEEL TEXAS,,
Dec-11,008600,FM062534V,CMC STEEL TEXAS,,
Dec-11,008601,FC018143J,WDI,,
Dec-11,008602,FH022334J,TAE HWA,,
Dec-11,008603,FC018144J,WDI,,
Dec-11,008604,FC018144H,WDI,,
Dec-11,008605,FC018143H,WDI,,
Dec-11,008606,FC018220J,EMCO WHEATON,,
Dec-11,008607,FS031322J,SKOFLO,,
Dec-11,008608,FS031322B,SKOFLO,,
Dec-11,008609,FC018160J,AWC,,
Dec-11,008610,FC017955J,AWC,,
Dec-11,008611,FS031412J,HANPAC,,
Dec-11,008612,FS031409J,SKOFLO,,
Dec-11,008613,FS031412B-1,HANPAC,,
Dec-11,008614,FS031409B,SKOFLO,,
Dec-11,008615,FC018190J,GE,,
Dec-11,008616,FR040657J,EMCO WHEATON,,
Dec-11,008617,FC018165J,FLOW MANAGEMENT,,
Dec-11,008618,FC018117J,SEVEN,,
Dec-11,008619,FC018117H,SEVEN,,
Dec-11,008620,FC018224J,SEAL TECH,,
Dec-11,008621,FS031406J,HANPAC,,
Dec-11,008622,FC017898J,SEVEN,,
Dec-11,008623,FH022326J,PRAXAIR,,
Dec-11,008624,FH022324J,PRAXAIR,,
Dec-11,008625,FH022325J,PRAXAIR,,
Dec-11,008626,FC018127J,ULTRA SEAL,,
Dec-11,008627,FC018282J,SEVEN,,
Dec-11,008628,FC018138J,AWC,,
Dec-11,008629,FC018188J,AWC,,
Jan-12,008630,FC017893H,SEVEN,,
Jan-12,008631,FC017894H,SEVEN,,
Jan-12,008632,FM062585J,SKOFLO,,
Jan-12,008633,FM062586J,SKOFLO,,
Jan-12,008634,NOT USED,Z,,
Jan-12,008635,FH022306J,SOR,,
Jan-12,008636,FH022307J,SOR,,
Jan-12,008637,FC017313J,SEAL TECH,,
Jan-12,008638,FC018251T,SEAL TECH,,
Jan-12,008639,FM062580V,AWC,,
Jan-12,008640,FM062580M,AWC,,
Jan-12,008641,FM062580F,AWC,,
Jan-12,008642,FM062581V,AWC,,
Jan-12,008643,FM062581F,AWC,,
Jan-12,008644,FC018177J,SEAL TECH,,
Jan-12,008645,FM062581M,AWC,,
Jan-12,008646,FH022309J,SOR,,
Jan-12,008647,FH022308J,SOR,,
Jan-12,008648,FC018226J,AWC,,
Jan-12,008649,FC018226S,AWC,,
Jan-12,008650,FC018244J,ULTRA SEAL,,
Jan-12,008651,FC018240J,MSP DRILEX,,
Jan-12,008652,FC018230J,SEAL TECH,,
Jan-12,008653,FS031417J,HANPAC,,
Jan-12,008654,FC018116J,SEVEN,,
Jan-12,008655,FC018116H,SEVEN,,
Jan-12,008656,FH022321J,SEAL TECH,,
Jan-12,008657,FH022321B,SEAL TECH,,
Jan-12,008658,FC018223J,SEAL TECH,,
Jan-12,008659,FH022328J,SEAL TECH,,
Jan-12,008660,FC018227J,SEAL TECH,,
Jan-12,008661,FC018164J,KEVLIN,,
Jan-12,008662,FS031423J,SEAL TECH,,
Jan-12,008663,FL052676J,HANPAC,,
Jan-12,008664,FL052679J,HANPAC,,
Jan-12,008665,FL052689J,HANPAC,,
Jan-12,008666,FL052690J,HANPAC,,
Jan-12,008667,FL052683J,HANPAC,,
Jan-12,008668,FL052688J,HANPAC,,
Jan-12,008669,FL052685J,HANPAC,,
Jan-12,008670,FL052682J,HANPAC,,
Jan-12,008671,FL052684J,HANPAC,,
Jan-12,008672,FL052691J,HANPAC,,
Jan-12,008673,FC018252J,HANPAC,,
Jan-12,008674,FC017618J,AWC,,
Jan-12,008675,FM062573J,AWC,,
Jan-12,008676,FC018285J,SEVEN,,
Jan-12,008677,FS031401J,AWC,,
Jan-12,008678,FC018269J,AWC,,
Jan-12,008679,FM062590J,MSP DRILEX,,
Jan-12,008680,FC018281J,AWC,,
Jan-12,008681,FC014833J,PROSERV,,
Jan-12,008682,FC014833B,PROSERV,,
Jan-12,008683,FC014833S,PROSERV,,
Jan-12,008684,FM062591J,MSP DRILEX,,
Jan-12,008685,FC018280J,AWC,,
Jan-12,008686,FC018319J,WDI,,
Jan-12,008687,FC018319H,WDI,,
Jan-12,008688,FC018318J,WDI,,
Jan-12,008689,FC018318H,WDI,,
Jan-12,008690,FC018325J,TAE HWA,,
Jan-12,008691,FC018329J,WDI,,
Jan-12,008692,FC018329R,WDI,,
Jan-12,008693,FC012489J,SEAL TECH,,
Jan-12,008694,FC018268J,MACRO TECH,,
Jan-12,008695,FS031414J,SEAL TECH,,
Jan-12,008696,FS031430J,ACD,,
Jan-12,008697,FC018152J-4,SEAL TECH,,
Jan-12,008698,FC018311J,GE,,
Jan-12,008699,FS031420J,ULTRA SEAL,,
Jan-12,008700,FC018205J,HANPAC,,
Feb-12,008701,FC018328J,SEVEN,,
Feb-12,008702,FC018034J,SEVEN,,
Feb-12,008703,FC018235J,SEVEN,,
Feb-12,008704,FC018263J,HANPAC,,
Feb-12,008705,FC018235H,SEVEN,,
Feb-12,008706,FC018234H,SEVEN,,
Feb-12,008707,FC018328H,SEVEN,,
Feb-12,008708,FC018152J-3,SEAL TECH,,
Feb-12,008709,FC018350J,GE,,
Feb-12,008710,FM062601J,SEVEN,,
Feb-12,008711,FM062600J,SEVEN,,
Feb-12,008712,FM062599J,SEVEN,,
Feb-12,008713,FC018044J,SEAL TECH,,
Feb-12,008714,FC018045J,SEAL TECH,,
Feb-12,008715,FC017897J,SEVEN,,
Feb-12,008716,FC017897H,SEVEN,,
Feb-12,008717,FC017950J,SEAL TECH,,
Feb-12,008718,FC017740J,SEAL TECH,,
Feb-12,008719,FL052736J,SEAL TECH,,
Feb-12,008720,FC017948J,SEAL TECH,,
Feb-12,008721,FC018304J,SEAL TECH,,
Feb-12,008722,FC017716J,SEAL TECH,,
Feb-12,008723,FC017715J,SEAL TECH,,
Feb-12,008724,FC017959J,SEAL TECH,,
Feb-12,008725,FC018322J-2,SEAL TECH,,
Feb-12,008726,FC018322J-1,SEAL TECH,,
Feb-12,008727,FC018323J,SEAL TECH,,
Feb-12,008728,FC018219R,KEVLIN,,
Feb-12,008729,FC018219J,KEVLIN,,
Feb-12,008730,FC018331J,AWC,,
Feb-12,008731,FC017949J,SEAL TECH,,
Feb-12,008732,FC018278J,SOFEC,,
Feb-12,008733,FC018300J,WDI,,
Feb-12,008734,FC018300R,WDI,,
Feb-12,008735,FC018300S,WDI,,
Feb-12,008736,FC018301J,WDI,,
Feb-12,008737,FC018301R,WDI,,
Feb-12,008738,FC018277J,SOFEC,,
Feb-12,008739,FC018279J,SOFEC,,
Feb-12,008740,FC018140J,AWC,,
Feb-12,008741,FH022355J,SEAL TECH,,
Feb-12,008742,FH022354J,SEAL TECH,,
Feb-12,008743,FS031419J,SEAL TECH,,
Feb-12,008744,FH022556J,SEAL TECH,,
Feb-12,008745,FC018336J,SEAL TECH,,
Feb-12,008746,FC018241V,SEAL TECH,,
Feb-12,008747,FC018241F,SEAL TECH,,
Feb-12,008748,FC018241J,SEAL TECH,,
Feb-12,008749,"17"" PEEK Mold Cavity",AWC CONROE PEEK,1ST OPERATION,
Feb-12,008750,"17"" PEEK Mold Cavity",AWC CONROE PEEK,2ND OPERATION,
Feb-12,008751,FC018241S,SEAL TECH,,
Feb-12,008752,FC018308J,FLUOROCARBON,,
Feb-12,008753,FC018307J,FLUOROCARBON,,
Feb-12,008754,FM062606V,AWC,,
Feb-12,008755,FM062606J,AWC,,
Feb-12,008756,FM062606F,AWC,,
Feb-12,008757,"17"" PEEK Mold Core",AWC CONROE PEEK,1ST OPERATION,
Feb-12,008758,"17"" PEEK Mold Core",AWC CONROE PEEK,2ND OPERATION,
Feb-12,008759,FL052678J,HANPAC,,
Feb-12,008760,FL052681J,HANPAC,,
Feb-12,008761,FL052686J,HANPAC,,
Feb-12,008762,FC018332J,BO GE,,
Feb-12,008763,FC018314J,SEVEN,,
Feb-12,008764,FC018356J,SEVEN,,
Feb-12,008765,FC018292J,SEVEN,,
Feb-12,008766,FC018314H,SEVEN,,
Feb-12,008767,FC018391J,PROSERV,,
Feb-12,008768,FC018391H,PROSERV,,
Feb-12,008769,FS031420R,ULTRA SEAL,,
Feb-12,008770,FC018197J,SOFEC,,
Feb-12,008771,FC018197B,SOFEC,,
Feb-12,008772,FC018198J,SOFEC,,
Feb-12,008773,FC018198B,SOFEC,,
Feb-12,008774,FC017996J,SOFEC,,
Feb-12,008775,FC018199J,SOFEC,,
Feb-12,008776,FC018326J,SEAL TECH,,
Feb-12,008777,FS031431J,SEAL TECH,,
Feb-12,008778,FS031431B,SEAL TECH,,
Feb-12,008779,FC018327J,TAE HWA,,
Feb-12,008780,FL052737J,SEAL TECH,,
Feb-12,008781,FH022361J,TAE HWA,,
Feb-12,008782,FM062584V,AWC,,
Feb-12,008783,FM062584F,AWC,,
Feb-12,008784,FM062584M,AWC,,
Feb-12,008785,FH022360J,TAE HWA,,
Feb-12,008786,FS031525J,HANPAC,,
Feb-12,008787,FM062596V,AWC,,
Feb-12,008788,FM062596F,AWC,,
Feb-12,008789,FM062596J,AWC,,
Feb-12,008790,FH022367J,SEAL TECH,,
Feb-12,008791,FC018346J,SEAL TECH,,
Feb-12,008792,FC017002J,SEAL TECH,,
Feb-12,008793,FC018382J,SEAL TECH,,
Feb-12,008794,MOLD,AWC,,
Feb-12,008795,MOLD,AWC,,
Feb-12,008796,FR040661J,SEAL TECH,,
Feb-12,008797,FH022364J,ULTRA SEAL,,
Feb-12,008798,FH022365J,ULTRA SEAL,,
Feb-12,008799,FH022366J,ULTRA SEAL,,
Feb-12,008800,FC018377J,SEAL TECH,,
Feb-12,008801,FC018406J,GE,,
Feb-12,008802,FC018305J,NIKKISO,,
Feb-12,008803,FC018121J,ULTRA SEAL,,
Feb-12,008804,FM062589J,KEVLIN,,
Feb-12,008805,FM061329R,WDI,,
Feb-12,008806,FH022192B,SEAL TECH,,
Feb-12,008807,FH022192J,SEAL TECH,,
Feb-12,008808,FC018393J,SEAL TECH,,
Feb-12,008809,FM062618V,DXP ENTERPRISE,,
Mar-12,008810,CTS-11-1013,SCIENCIX,,
Mar-12,008811,CTS-11-1012,SCIENCIX,,
Mar-12,008812,FS031362B,SSI,,
Mar-12,008813,FC018413J,TAE HWA,,
Mar-12,008814,FC018411J,TAE HWA,,
Mar-12,008815,FS031392J,WDI,,
Mar-12,008816,FS031392P,WDI,,
Mar-12,008817,FS031392B,WDI,,
Mar-12,008818,FC018416J,SWECO,,
Mar-12,008819,FC018415J,SWECO,,
Mar-12,008820,FC018414J,SWECO,,
Mar-12,008821,FM062593J,SWECO,,
Mar-12,008822,FC018410J,TAE HWA,,
Mar-12,008823,FC018412J,TAE HWA,,
Mar-12,008824,FM062597J,ULTRA SEAL,,
Mar-12,008825,FM062598J,ULTRA SEAL,,
Mar-12,008826,FC018415H,SWECO,,
Mar-12,008827,FC018416H,SWECO,,
Mar-12,008828,FM062598B,ULTRA SEAL,,
Mar-12,008829,FC018343J,AWC,,
Mar-12,008830,FH022358J,ACD,,
Mar-12,008831,FL052672J,HANPAC,,
Mar-12,008832,FL052675J,HANPAC,,
Mar-12,008833,FC017156R,SHENKHAI,,
Mar-12,008834,FH021715J,PRAXAIR,,
Mar-12,008835,FC017631J,HANPAC,,
Mar-12,008836,FM062595R,SOFEC,,
Mar-12,008837,FM062613R,AWC,,
Mar-12,008838,FC018359J,WDI,,
Mar-12,008839,FC018359S,WDI,,
Mar-12,008840,FC018359R,WDI,,
Mar-12,008841,FC018409J,SEAL TECH,,
Mar-12,008842,FC018358J,WDI,,
Mar-12,008843,FC018316J,AWC,,
Mar-12,008844,FC018317J,AWC,,
Mar-12,008845,FC018357J,WDI,,
Mar-12,008846,FR040662J-1 & 2,SEAL TECH,,
Mar-12,008847,FS031246J,SKOFLO,,
Mar-12,008848,FC018099J,SOFEC,,
Mar-12,008849,FC018357R,WDI,,
Mar-12,008850,FC018372J,HANPAC,,
Mar-12,008851,FC018373J,HANPAC,,
Mar-12,008852,FC018358R,WDI,,
Mar-12,008853,FC018357S,WDI,,
Mar-12,008854,FC018093J,SOFEC,,
Mar-12,008855,FC018414B,SWECO,,
Mar-12,008856,FC018098J,SOFEC,,
Mar-12,008857,FC018094J,SOFEC,,
Mar-12,008858,FC018100J,SOFEC,,
Mar-12,008859,FC018423J,SEAL TECH,,
Mar-12,008860,FC018096J,SOFEC,,
Mar-12,008861,FC017987H,SEVEN,,
Mar-12,008862,FC018407J,HANPAC,,
Mar-12,008863,FH022347J,HANPAC,,
Mar-12,008864,FH022345J,HANPAC,,
Mar-12,008865,FH022346J,HANPAC,,
Mar-12,008866,FH022348J,HANPAC,,
Mar-12,008867,FC018422J,SEAL TECH,,
Mar-12,008868,FC018095J,SOFEC,,
Mar-12,008869,FC018432J,SEAL TECH,,
Mar-12,008870,FC016556J,HANPAC,,
Mar-12,008871,FC018218J,AWC,,
Mar-12,008872,FC018388J,AWC,,
Mar-12,008873,FC017006J,SKOFLO,,
Mar-12,008874,FC018425J,SEVEN,,
Mar-12,008875,FM062613V,AWC,,
Mar-12,008876,FM062613F,AWC,,
Mar-12,008877,FM062613M,AWC,,
Mar-12,008878,FM062608J,ULTRA SEAL,,
Mar-12,008879,FH022302J,ULTRA SEAL,,
Mar-12,008880,FC018071V,AWC,,
Mar-12,008881,FC018071F,AWC,,
Mar-12,008882,FC018071J,AWC,,
Mar-12,008883,FC018071S,AWC,,
Mar-12,008884,NOT USED,Z,,
Mar-12,008885,FH022371J,TAE HWA,,
Mar-12,008886,FH022371B,TAE HWA,,
Mar-12,008887,FC018274J,SOFEC,,
Mar-12,008888,FC018493J,TAE HWA,,
Mar-12,008889,FC018493J,TAE HWA,,
Mar-12,008890,FC018491J,AMERICAN HIGH PERF,,
Mar-12,008891,FC018368J,AWC,,
Mar-12,008892,FC018369J,AWC,,
Mar-12,008893,FM062623R,VERLON,,
Mar-12,008894,FM062623V,VERLON,,
Mar-12,008895,FM062623S,VERLON,,
Mar-12,008896,FM062623F,VERLON,,
Mar-12,008897,FR040665J,BIO-RAD,,
Mar-12,008898,FR040665R,BIO-RAD,,
Mar-12,008899,FM062613J,AWC,,
Mar-12,008900,FL052754J,AWC,,
Mar-12,008901,FL052755J,AWC,,
Mar-12,008902,FC018272J,SOFEC,,
Mar-12,008903,FM062610J,ULTRA SEAL,,
Mar-12,008904,FC018241J,AWC,,
Mar-12,008905,FC018276J,SOFEC,,
Mar-12,008906,FC018436J,HANPAC,,
Mar-12,008907,FC018503J,SEVEN,,
Mar-12,008908,FC018503H,SEVEN,,
Mar-12,008909,FC018502J,SEVEN,,
Mar-12,008910,FC018502H,SEVEN,,
Mar-12,008911,FC018275J,SOFEC,,
Mar-12,008912,FM062669J,JETSTREAM,,
Mar-12,008913,FS031208J,SEAL TECH,,
Mar-12,008914,FS031444J,SEAL TECH,,
Mar-12,008915,FS031209J,SEAL TECH,,
Mar-12,008916,FL052756J,SEAL TECH,,
Mar-12,008917,FL052698J,HANPAC,,
Mar-12,008918,FL052699J,HANPAC,,
Mar-12,008919,FC018355J,SEAL TECH,,
Mar-12,008920,FL052361J,SEAL TECH,,
Mar-12,008921,FL052373J,SEAL TECH,,
Mar-12,008922,FL052372J,SEAL TECH,,
Mar-12,008923,FC018366J,SEAL TECH,,
Mar-12,008924,FC018367J,SEAL TECH,,
Mar-12,008925,FC018471J,SEAL TECH,,
Mar-12,008926,FR040680J,SEAL TECH,,
Mar-12,008927,FC018528J,HANPAC,,
Apr-12,008928,FM062660J,TAE HWA,,
Apr-12,008929,FM062658J,TAE HWA,,
Apr-12,008930,FS031445R,WDI,,
Apr-12,008931,FS031445J,WDI,,
Apr-12,008932,FC018184J,ULTRA SEAL,,
Apr-12,008933,FC018184B,ULTRA SEAL,,
Apr-12,008934,FS031445P,WDI,,
Apr-12,008935,FS031445B,WDI,,
Apr-12,008936,FS031432J,SEAL TECH,,
Apr-12,008937,FS031432B,SEAL TECH,,
Apr-12,008938,NOT USED,Z,,
Apr-12,008939,FC018498J,TAE HWA,,
Apr-12,008940,FC018536J,SEVEN,,
Apr-12,008941,FH022372J,PRAXAIR,,
Apr-12,008942,FH022410J,TAE HWA,,
Apr-12,008943,FC018437J,CLOEREN,,
Apr-12,008944,FH022381J,PRAXAIR,,
Apr-12,008945,FH022380J,PRAXAIR,,
Apr-12,008946,FH022382J,PRAXAIR,,
Apr-12,008947,FM062597J,TAE HWA,,
Apr-12,008948,FR040664J,SC HYDRAULIC,,
Apr-12,008949,FC018429J,AWC,,
Apr-12,008950,FC018511J,SEAL TECH,,
Apr-12,008951,FC018512J,SEAL TECH,,
Apr-12,008952,FC017477J,AWC,,
Apr-12,008953,FC017957J,AWC,,
Apr-12,008954,FC018546J,GE,,
Apr-12,008955,FL052693J,HANPAC,,
Apr-12,008956,FC018490J,AWC,,
Apr-12,008957,FM062228R,JETSTREAM,,
Apr-12,008958,FC018273J,SOFEC,,
Apr-12,008959,308887,ERIKS,1ST OPERATION,
Apr-12,008960,FS031050J,ACD,,
Apr-12,008961,FL052769J,SEAL TECH,,
Apr-12,008962,FC018497J,GE,,
Apr-12,008963,FS031476J,MACRO TECH,,
Apr-12,008964,FS031477J,HANPAC,,
Apr-12,008965,FS031217J,ACD,,
Apr-12,008966,FM100021-12,PRODUCTION SCIENCES,,
Apr-12,008967,FC014161J,SEAL TECH,,
May-12,008968,FC014160J,SEAL TECH,,
May-12,008969,FC018496J,AWC,,
May-12,008970,FM062670V,PROSERV,,
May-12,008971,FL052741J,AWC,,
May-12,008972,FH022414J,SEAL TECH,,
May-12,008973,FC018570J,HANPAC,,
May-12,008974,FC018539H,SEVEN,,
May-12,008975,FH022413J,SEAL TECH,,
May-12,008976,FC018130R,KEVLIN,,
May-12,008977,FM062672V,AWC,,
May-12,008978,FR040601J,FLOW MANAGEMENT,,
May-12,008979,FM062671V,AWC,,
May-12,008980,FM062671J,AWC,,
May-12,008981,FM062671F,AWC,,
May-12,008982,FC018130J,KEVLIN,,
May-12,008983,FC018539J,SEVEN,,
May-12,008984,FC018505J,SEVEN,,
May-12,008985,FC018505H,SEVEN,,
May-12,008986,FM062687J,JETSTREAM,,
May-12,008987,FM062679J,SEVEN,,
May-12,008988,FM062679F,SEVEN,,
May-12,008989,FM062679M,SEVEN,,
May-12,008990,FR040684R,SEVEN,,
May-12,008991,FR040684J,SEVEN,,
May-12,008992,FM062667J,JETSTREAM,,
May-12,008993,FM100021-13,PRODUCTION SCIENCES,,
May-12,008994,FC018553J,MID SOUTH,,
May-12,008995,FC018553H,MID SOUTH,,
May-12,008996,FC018551J,MID SOUTH,,
May-12,008997,FC018548J,GE,,
May-12,008998,FH022420J,TAE HWA,,
May-12,008999,FH022419J,TAE HWA,,
May-12,010000,FH022412J,TAE HWA,,
May-12,010001,FH022411J,TAE HWA,,
May-12,010002,FL052742J,AWC,,
May-12,010003,FC010762B,AWC,,
May-12,010004,FC018510J,SEAL TECH,,
May-12,010005,FC018510S,SEAL TECH,,
May-12,010006,FM062677R,MSP DRILEX,,
May-12,010007,FC018506J,MSP DRILEX,,
May-12,010008,FH022422J,ULTRA SEAL,,
May-12,010009,FH022423J,ULTRA SEAL,,
May-12,010010,FH022424J,ULTRA SEAL,,
May-12,010011,FC018543J,SEVEN,,
May-12,010012,FC018543H,SEVEN,,
May-12,010013,FM600000110,DOUBLE BARREL/SERVA,,
May-12,010014,FM600000107,DOUBLE BARREL/SERVA,,
May-12,010015,FC018657J,GE,,
May-12,010016,FC018523J,AWC,,
May-12,010017,FC018563J,SEAL TECH,,
May-12,010018,FH022409J,ULTRA SEAL,,
May-12,010019,FC018547J,SEAL TECH,,
May-12,010020,FS031474J,SEAL TECH,,
May-12,010021,FS031403J,SEAL TECH,,
May-12,010022,FM600000019,DOUBLE BARREL/SERVA,,
May-12,010023,FC018242J,SEVEN,,
May-12,010024,FC018299J,HANPAC,,
May-12,010025,FM600000108,DOUBLE BARREL/SERVA,,
May-12,010026,FC018298J,HANPAC,,
May-12,010027,FC018542J,SEVEN,,
May-12,010028,FC018542H,SEVEN,,
May-12,010029,FC018293J,SEVEN,,
May-12,010030,FS031478J,HANPAC,,
May-12,010031,FM062700J,SEVEN,,
May-12,010032,FM062684J,MSP DRILEX,,
May-12,010033,FC018549J,MSP DRILEX,,
May-12,010034,FM062678J,GE,,
May-12,010035,FM062625J,NELSON PRODUCTS,,
May-12,010036,FM600000193,DOUBLE BARREL/SERVA,,
May-12,010037,FH022403J,AWC,,
May-12,010038,FL052745J,KEVLIN,,
May-12,010039,FM600000192,DOUBLE BARREL/SERVA,,
May-12,010040,FL052745R,KEVLIN,,
May-12,010041,FM600000106,DOUBLE BARREL/SERVA,,
May-12,010042,FH022416J,PRAXAIR,,
May-12,010043,FM062693V,VERLON,,
May-12,010044,FC018571J,AWC,,
May-12,010045,FM062693F,VERLON,,
May-12,010046,FM062693S,VERLON,,
May-12,010047,FL052728J,SEAL TECH,,
May-12,010048,FC018560J,AWC,,
May-12,010049,FL052547M,AWC,,
May-12,010050,FL052547J,AWC,,
May-12,010051,FC018495J,SEAL TECH,,
May-12,010052,FC018585J,SEAL TECH,,
May-12,010053,FM062691J,SEAL TECH,,
May-12,010054,FC018586J,SEAL TECH,,
May-12,010055,FM062690J,SEAL TECH,,
May-12,010056,FC018619DIE,TAE HWA,,
May-12,010057,FM062337J,FLOW MANAGEMENT,,
May-12,010058,FC017461J,FLOW MANAGEMENT,,
Jun-12,010059,FC018609J,FLOW MANAGEMENT,,
Jun-12,010060,FC016976V,AWC,,
Jun-12,010061,FC016976F,AWC,,
Jun-12,010062,FC016976J,AWC,,
Jun-12,010063,FC016976S,AWC,,
Jun-12,010064,FC018619M,TAE HWA,,
Jun-12,010065,FC018619J,TAE HWA,,
Jun-12,010066,FS031484R,TECHCORD,,
Jun-12,010067,FC018618S,FLUID MECHANICS,,
Jun-12,010068,FC018558J,SEAL TECH,,
Jun-12,010069,FC018564J,WDI,,
Jun-12,010070,FC018564H,WDI,,
Jun-12,010071,FC018572J,AWC,,
Jun-12,010072,FC018573J,AWC,,
Jun-12,010073,FC018565J,WDI,,
Jun-12,010074,FC018565H,WDI,,
Jun-12,010075,FC018577J,AWC,,
Jun-12,010076,FC018618T,FLUID MECHANICS,,
Jun-12,010077,FS031484J,TECHCORD,,
Jun-12,010078,FS031485R,TECHCORD,,
Jun-12,010079,FC018581J,HANPAC,,
Jun-12,010080,FC018604J,TAE HWA,,
Jun-12,010081,FL052771J,HANPAC,,
Jun-12,010082,FS031385R,SEAL TECH,,
Jun-12,010083,FS031385J,SEAL TECH,,
Jun-12,010084,FM062584B,AWC,,
Jun-12,010085,FM062584S,AWC,,
Jun-12,010086,FC016427E,PHENOMENEX,,
Jun-12,010087,FS031488J,SEAL TECH,,
Jun-12,010088,FS031497J,IDEX,,
Jun-12,010089,FS031497R,IDEX,,
Jun-12,010090,FC018418J,AWC,,
Jun-12,010091,FC018607J,SEVEN,,
Jun-12,010092,FC018607H,SEVEN,,
Jun-12,010093,FC017188S,SEVEN,,
Jun-12,010094,FR040687J,PARVEEN,,
Jun-12,010095,FM062527R,AWC,,
Jun-12,010096,FH022166J,PRAXAIR,,
Jun-12,010097,FC018558J,SEAL TECH,,
Jun-12,010098,FC018615J,SEAL TECH,,
Jun-12,010099,FC018617J,HANPAC,,
Jun-12,010100,FC018620J,SEVEN,,
Jun-12,010101,FC018621J,SEVEN,,
Jun-12,010102,FC018606J,SEVEN,,
Jun-12,010103,FC018606H,SEVEN,,
Jun-12,010104,FC018559V,AWC,,
Jun-12,010105,FC018559F,AWC,,
Jun-12,010106,FC018559J,AWC,,
Jun-12,010107,FC018559S,AWC,,
Jun-12,010108,FM12978-2,ACD,,
Jun-12,010109,FS031486J,ULTRA SEAL,,
Jun-12,010110,FC018666J,SOFEC,,
Jun-12,010111,FC018665J,SOFEC,,
Jun-12,010112,FC018658J,TAE HWA,,
Jun-12,010113,FS031490J,SEAL TECH,,
Jun-12,010114,FS031490B,SEAL TECH,,
Jun-12,010115,FC018480J,SOFEC,,
Jun-12,010116,NOT USED,Z,,
Jun-12,010117,FC018657J,GE,,
Jun-12,010118,FC018601J,SEAL TECH,,
Jun-12,010119,FM2LB060025,NOV HYDRA RIG UK,HAT SEAL,
Jun-12,010120,FC018476J,SOFEC,,
Jun-12,010121,FC018625J,HANPAC,,
Jun-12,010122,FC018477J,SOFEC,,
Jun-12,010123,FH022452J,SEAL TECH,,
Jun-12,010124,FC018478J,SOFEC,,
Jun-12,010125,FC018479J,SOFEC,,
Jun-12,010126,FC018668J,GE,,
Jun-12,010127,FC018667J,GE,,
Jul-12,010128,FC018627J,AWC,,
Jul-12,010129,FC018697J,SEVEN,,
Jul-12,010130,FC018697H,SEVEN,,
Jul-12,010131,FC018698J,SEVEN,,
Jul-12,010132,FC018698H,SEVEN,,
Jul-12,010133,FS031493J,SEAL TECH,,
Jul-12,010134,FC018630J,SEAL TECH,,
Jul-12,010135,FH022463J,SEAL TECH,,
Jul-12,010136,FC018610J,ULTRA SEAL,,
Jul-12,010137,FC018724J,GE,,
Jul-12,010138,FC018700J,EPM,,
Jul-12,010139,FH022478J,TAE HWA,,
Jul-12,010140,FC018550J,AWC,,
Jul-12,010141,FC018509J,HANPAC,,
Jul-12,010142,FC018550S,AWC,,
Jul-12,010143,FC018295J,SEVEN,,
Jul-12,010144,FC018671J,SEAL TECH,,
Jul-12,010145,FM062712J,LANCASTER,,
Jul-12,010146,FH022142J,AWC,,
Jul-12,010147,FC018656J,SEAL TECH,,
Jul-12,010148,FC018672J,SEAL TECH,,
Jul-12,010149,FM062725J,SEAL TECH,,
Jul-12,010150,FC018295H,SEVEN,,
Jul-12,010151,FS031511B,SEAL TECH,,
Jul-12,010152,FS031511J,SEAL TECH,,
Jul-12,010153,FM061987J,SEAL TECH,,
Jul-12,010154,FH022426J,SEAL TECH,,
Jul-12,010155,FH022207J,SEAL TECH,,
Jul-12,010156,FH022456J,ULTRA SEAL,,
Jul-12,010157,FS031499J,EPM,,
Jul-12,010158,FM062025J,ACD,,
Jul-12,010159,FC018596J,JEIL TECH,,
Jul-12,010160,FC018641J,AWC,,
Jul-12,010161,FC018596R,JEIL TECH,,
Jul-12,010162,FH022208J,SEAL TECH,,
Jul-12,010163,FC018762J,PROSERV,,
Jul-12,010164,FM062721V,EMCO WHEATON,,
Jul-12,010165,FM062735J,EMCO WHEATON,,
Jul-12,010166,FM061061H,MSP DRILEX,,
Jul-12,010167,FM062734J,GE,,
Jul-12,010168,FM062733J,GE,,
Jul-12,010169,FC018738J,HANPAC,,
